ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.93,3.842,50.317,23515.136,223.088,0.84,253.501,7.2,6.0,0.2,1281620.0,5887084.8,139604.0,457739.2,7.2,87559.2,51.0,101659.2,9815.4,15036.8,20.2,67.0,9.4,3.6,0.0,38.10765982608696
1.24,5.129,21.059,33787.904,305.241,0.61,434.498,5.17,7.2,0.0,1163876.0,6163572.0,139604.0,454636.8,0.0,0.0,3.2,20208.8,10874.4,20218.2,29.8,56.8,11.8,1.6,0.0,32.181866298701294
0.6,5.459,18.428,5861.376,162.847,1.77,205.764,11.61,8.0,0.4,1163620.0,6322628.0,139611.2,460360.0,17.6,29.6,28.0,22751.2,11816.2,22174.4,45.2,49.8,4.8,0.2,0.0,45.76357441666666
0.72,4.134,28.618,42999.808,194.459,1.38,240.359,12.61,11.0,0.0,1170260.0,1311854.4,112655.2,428000.8,8.8,6626.4,78.6,25425.6,10023.6,17994.0,31.4,65.2,3.2,0.4,0.0,56.98603584
0.77,4.524,20.394,33969.152,186.827,1.38,233.599,13.11,8.6,0.4,1254795.2,2940252.8,52075.2,404156.0,508.8,0.0,1983.8,16389.6,10179.6,17651.8,35.8,59.4,4.0,1.0,0.0,55.521216595238094
0.78,4.813,20.973,43223.04,211.963,1.28,267.188,13.09,7.2,0.2,1252806.4,1611894.4,90123.2,410424.8,475.2,5492.0,822.8,24929.6,11377.8,19902.6,32.4,64.2,3.6,0.4,0.0,47.48172115686275
0.79,5.004,24.969,40906.752,211.936,1.29,261.216,13.5,8.6,0.2,1253700.0,3467188.8,89507.2,408849.6,2582.4,0.0,4061.4,19164.8,11239.0,20202.6,32.8,63.2,3.4,1.0,0.0,55.2119681590909
0.81,4.518,22.767,39643.136,221.052,1.23,279.299,12.24,9.2,0.6,1244330.4,1643774.4,116102.4,424350.4,288.0,0.0,652.8,18090.4,10238.0,18179.6,35.0,61.8,2.8,0.6,0.0,54.62610352
0.77,4.642,25.014,38622.208,198.676,1.31,250.373,13.01,9.4,0.2,1242333.6,1853730.4,128639.2,427342.4,337.6,0.0,338.4,18187.2,10506.2,18537.0,33.4,64.0,2.4,0.6,0.0,55.16372680434783
0.82,4.694,27.007,35441.664,212.107,1.23,268.909,11.96,8.2,0.2,1240234.4,1845867.2,134005.6,435028.8,331.2,0.0,344.8,19502.4,9867.0,18818.2,33.6,64.4,2.0,0.0,0.0,55.879122181818175
0.83,4.864,26.032,39931.904,226.409,1.24,283.035,12.19,7.2,0.4,1238135.2,3223608.8,136770.4,431608.8,472.8,0.0,498.4,18827.2,10440.4,19193.2,34.8,62.4,3.0,0.6,0.0,48.42696677777778
0.85,4.728,25.143,31376.384,226.695,1.18,284.401,11.89,8.4,1.2,1236138.4,3163435.2,137826.4,431980.0,347.2,0.0,350.4,18462.4,10213.2,18435.8,33.2,64.0,2.8,0.0,0.0,47.57610657142857
0.8,4.327,30.138,28934.144,205.495,1.33,259.144,11.83,7.2,0.0,1270604.8,3069480.8,138240.8,432706.4,1186.4,30929.6,1186.4,47845.6,10930.8,17805.4,34.6,62.2,2.6,0.6,0.0,54.63666062790698
0.8,4.706,26.76,42230.784,221.143,1.24,271.71,12.5,8.2,0.6,1227820.8,4434212.0,138412.8,436510.4,302.4,0.0,302.4,19136.0,10513.6,18413.0,35.6,61.4,2.8,0.4,0.0,51.64465611764706
0.79,4.536,31.683,36775.936,200.481,1.23,247.637,12.21,9.0,0.6,1226589.6,4697301.6,138534.4,432855.2,67.2,0.0,79.2,18203.2,10053.4,17927.2,35.8,61.6,2.6,0.0,0.0,56.0690707826087
0.82,5.13,27.17,34598.912,219.01,1.33,272.834,12.04,9.8,0.2,1222905.6,5156546.4,138623.2,429503.2,2637.6,0.0,2816.8,19589.6,11674.6,20364.4,37.4,59.8,2.2,0.6,0.0,45.6832675
0.76,4.529,27.354,29535.232,188.613,1.37,231.469,12.28,7.8,0.0,1214470.4,5283339.2,138753.6,436610.4,47.2,0.0,168.0,18412.0,10432.2,18421.8,36.8,60.8,2.4,0.2,0.0,51.06721863461538
0.81,4.712,32.852,42769.408,216.187,1.32,265.034,12.53,8.8,0.6,1214324.0,4871784.8,138860.8,435161.6,10.4,0.0,102.4,18639.2,10729.2,18810.6,39.0,58.4,2.2,0.6,0.0,38.981948311475406
0.82,3.273,32.834,15443.968,191.755,1.28,236.599,9.92,9.8,0.0,1429938.4,4121093.6,138884.0,434150.4,27.2,87451.2,461.4,99891.2,8301.8,12511.0,35.0,62.6,1.8,0.8,0.0,64.28352592307692
0.84,4.723,28.842,39817.216,215.674,1.29,286.973,11.29,8.2,0.0,1212927.2,5175864.8,138900.0,435675.2,20.0,0.0,20.8,16371.2,10463.4,18916.4,38.4,60.0,1.4,0.0,0.0,45.823723770833325
0.89,4.807,32.353,35302.4,188.969,1.45,347.485,8.78,7.6,0.0,1212605.6,4610961.6,138916.8,439900.8,13.6,0.0,13.6,20014.4,10914.6,19557.4,40.8,57.0,2.0,0.2,0.0,47.58829771428571
0.95,5.146,32.677,25313.28,178.767,1.59,373.917,7.77,9.2,0.8,1212248.8,4476620.0,139086.4,453716.0,47.2,0.0,3826.0,20058.4,11943.2,20553.0,40.8,56.8,2.2,0.6,0.0,43.76804360784313
1.02,4.856,31.348,23379.968,194.235,1.41,419.152,6.68,7.4,0.4,1211837.6,4395479.2,139092.0,458706.4,9.6,0.0,9.6,19757.6,10503.0,19166.0,42.0,56.2,2.0,0.0,0.0,45.55696936842105
1.01,4.674,32.287,24650.752,193.599,1.39,396.083,6.96,8.4,0.0,1211504.0,4889631.2,139116.0,459420.8,20.8,0.0,33.6,17907.2,10488.4,18204.2,44.0,54.0,2.0,0.4,0.0,46.80461012727273
1.04,5.132,29.817,26992.64,220.419,1.24,400.629,7.17,8.6,1.0,1211141.6,5123512.0,139134.4,461040.0,20.0,0.0,25.6,20136.8,11516.8,20228.6,46.2,51.8,1.4,0.2,0.0,46.247513980769234
1.15,5.013,28.818,22220.8,251.269,1.09,461.859,6.19,7.8,0.0,1210840.0,5391025.6,139146.4,459193.6,61.6,0.0,65.6,19687.2,11199.8,19802.4,47.2,50.6,2.0,0.0,0.0,47.57330728070176
1.06,4.583,28.475,24918.016,230.753,1.15,392.396,7.09,8.2,0.8,1209987.2,5545888.8,139192.0,463179.2,186.4,0.0,186.4,17796.0,10741.2,18356.6,43.6,53.8,2.0,0.4,0.0,47.22816894339624
1.08,4.485,32.494,16394.24,242.064,1.12,415.264,6.44,9.2,1.4,1395058.4,5672138.4,139196.0,460748.0,296.8,36854.4,302.4,54904.0,10291.8,17979.0,37.4,59.4,2.8,0.4,0.0,46.75445035294118
1.14,4.348,29.425,13003.776,242.653,1.02,438.113,5.59,8.8,0.8,1207081.6,5865066.4,139204.0,457796.0,273.6,0.0,273.6,18275.2,9637.4,17628.2,44.6,53.4,2.2,0.2,0.0,54.75046638636364
1.1,4.346,41.407,10706.944,245.919,1.1,436.607,5.98,7.6,0.2,1222794.4,5906535.2,139207.2,462210.4,298.4,17482.4,306.4,36094.4,11223.6,18830.8,44.8,52.4,2.0,0.6,0.0,46.21084373469388
1.11,4.436,33.914,19278.848,302.713,0.92,359.936,7.44,8.2,0.4,1230788.8,6181380.0,139220.0,458844.0,311.2,25508.8,388.8,41893.6,10690.4,16990.2,41.8,55.4,2.6,0.8,0.0,49.208755
0.51,5.437,35.42,6439.936,147.969,1.74,186.222,11.32,7.6,0.6,1201494.4,6407916.0,139222.4,462180.0,399.2,31.2,412.0,22279.2,12367.4,22281.6,50.8,42.8,5.4,1.2,0.0,37.422451867647055
0.79,5.109,34.643,46900.224,216.135,1.17,270.068,12.03,8.0,0.6,1199600.0,3265305.6,139228.0,463929.6,292.8,0.0,292.8,21605.6,10895.8,20617.4,29.8,66.4,3.2,0.4,0.0,44.978834327586206
0.69,3.486,50.004,40081.408,167.069,1.39,211.706,12.26,8.8,1.2,1248533.6,669341.6,124173.6,419425.6,209.6,31020.0,1342.6,44321.6,10300.4,14961.4,26.8,68.0,2.2,3.2,0.0,64.44648605128205
0.72,4.069,31.014,39327.744,192.167,1.27,235.906,13.11,7.2,0.8,1265741.6,772218.4,31728.0,321990.4,375.2,19860.8,3982.4,35704.8,10175.0,16523.4,29.8,64.8,5.0,1.2,0.0,56.4775914
0.71,4.175,25.521,37673.984,179.377,1.34,227.195,13.29,9.6,1.0,1310183.2,1198636.0,64316.0,369124.8,2227.2,931.2,5909.6,18409.6,10522.6,18389.8,27.2,67.4,4.4,0.8,0.0,54.1997171509434
0.77,4.904,23.65,41686.016,202.356,1.29,257.483,12.27,7.8,0.8,1305340.8,3223548.8,101640.0,382332.0,1748.8,0.0,1835.2,18572.8,11493.4,19882.8,30.2,64.6,4.6,1.0,0.0,41.15955876271185
0.78,4.8,27.257,37311.488,196.909,1.23,247.525,12.18,8.0,0.2,1296601.6,2378394.4,122664.0,387390.4,754.4,0.0,794.4,20054.4,10596.6,19461.2,30.4,64.4,4.8,0.6,0.0,44.84979119230769
0.79,4.694,29.238,45521.92,215.552,1.22,269.102,12.53,8.4,0.0,1293563.2,3310911.2,131433.6,398195.2,476.0,0.0,499.2,18571.2,10072.4,18490.4,30.4,64.8,4.2,0.8,0.0,40.19891113636364
0.78,5.226,24.659,40813.568,202.885,1.19,253.578,12.34,8.0,0.2,1290284.8,4470804.8,136116.8,395120.0,1608.0,0.0,1826.4,22180.8,10912.2,20756.6,30.0,65.4,4.2,0.2,0.0,49.53229849056604
0.78,4.134,32.86,27627.52,202.551,1.22,251.895,11.32,7.0,0.8,1372463.2,2853377.6,138179.2,398555.2,445.6,56847.2,560.0,73740.0,10604.6,17364.4,28.8,64.6,5.0,1.6,0.0,43.282319
0.77,4.896,24.312,41882.624,209.462,1.24,257.648,12.41,7.6,1.0,1276709.6,4589834.4,139126.4,403941.6,1951.2,0.0,2476.4,19346.4,10843.6,19574.2,30.4,64.4,4.8,0.4,0.0,39.28404990625
0.7,4.548,25.04,39579.648,165.259,1.37,205.938,13.44,7.8,0.0,1258756.8,4651506.4,139496.8,404167.2,3073.6,0.0,4058.4,17923.2,11142.4,19019.8,31.4,65.6,3.4,0.4,0.0,55.16255830612245
0.77,5.18,26.787,41592.832,199.599,1.26,248.602,12.78,6.8,0.2,1256444.8,5043535.2,139684.8,410173.6,400.0,0.0,400.0,20174.4,11241.2,20435.8,33.0,61.2,5.2,1.0,0.0,45.865944
0.72,4.625,24.887,42188.8,177.876,1.43,217.12,13.21,5.6,0.2,1254534.4,4494525.6,139746.4,411423.2,401.6,0.0,404.8,17862.4,10214.8,17980.6,32.4,63.4,3.6,0.8,0.0,50.99339242
0.76,4.848,30.037,41989.12,195.265,1.3,241.389,12.2,6.4,0.8,1243443.2,4909353.6,139969.6,432094.4,399.2,0.0,399.2,18816.8,10628.6,18896.2,31.0,64.6,3.4,0.8,0.0,46.93460176271186
0.73,4.668,24.736,38758.4,179.442,1.34,220.503,12.19,8.2,0.2,1241265.6,5216083.2,140004.0,434347.2,483.2,0.0,633.6,18317.6,10591.6,18626.8,32.6,63.4,3.4,0.8,0.0,41.44531288333333
0.91,4.322,27.47,19044.352,162.565,1.37,292.525,8.05,9.4,0.0,1239329.6,4774460.8,140023.2,436256.0,349.6,0.0,352.8,17040.8,9796.0,17270.0,36.8,57.0,5.4,1.2,0.0,45.76771950980392
0.97,5.18,25.226,22961.152,184.183,1.42,377.427,7.27,7.2,0.6,1184134.4,4168198.4,141321.6,442221.6,884.0,0.0,884.0,20127.2,11111.8,20619.6,36.6,58.0,5.0,0.8,0.0,41.369759234375
0.86,3.721,31.527,18832.384,202.141,1.27,299.772,8.07,8.2,0.2,1523745.6,4038646.4,141378.4,446153.6,316.8,121592.8,316.8,135620.8,9812.8,14838.8,29.2,63.6,5.6,1.4,0.0,46.12094005660377
1.01,5.052,30.886,27053.056,170.472,1.42,413.927,6.39,6.6,0.2,1178588.0,4275980.8,141391.2,450337.6,347.2,0.0,347.2,21104.0,11269.2,20459.0,40.0,55.2,4.4,0.6,0.0,43.63487354545455
0.95,5.33,25.926,26427.392,168.492,1.51,390.109,6.79,8.4,0.2,1177876.0,4563053.6,141401.6,448848.0,398.4,0.0,398.4,20782.4,11967.6,21073.6,37.8,57.0,5.4,0.6,0.0,39.82974780882353
1.05,4.789,24.759,22496.256,178.385,1.28,368.249,6.38,8.6,0.2,1175520.8,4837655.2,141408.0,447433.6,338.4,0.0,338.4,19561.6,10882.4,19292.6,41.0,54.4,4.2,0.4,0.0,49.26753996226415
1.01,4.524,29.755,25210.88,182.131,1.3,355.773,6.77,9.8,0.4,1172564.8,5044368.8,141412.0,448838.4,657.6,0.0,657.6,17513.6,9805.4,17442.6,41.8,54.4,4.0,0.4,0.0,50.265792347826086
0.96,3.71,31.93,20652.032,228.294,1.12,333.053,7.29,7.6,1.0,1665826.4,5091500.8,141426.4,449103.2,407.2,116300.8,407.2,130358.4,8842.0,14591.0,31.8,62.6,4.4,1.2,0.0,45.34364772881356
1.08,3.998,32.097,11879.424,248.929,0.99,409.932,5.73,7.2,0.6,1474337.6,5201468.8,141444.0,449638.4,101.6,113008.0,104.0,127850.4,10348.0,15352.8,35.0,60.8,3.4,0.8,0.0,49.44198332692308
1.28,4.813,31.732,16273.408,269.574,0.88,543.667,4.75,6.0,1.2,1165373.6,5603711.2,141444.0,450760.8,1024.8,0.0,1096.8,19582.4,10672.8,19237.8,43.4,51.8,4.4,0.8,0.0,47.07970244067797
1.07,3.381,30.428,11267.072,208.561,1.01,349.997,5.79,11.0,0.0,1284607.2,5746604.0,141447.2,447713.6,196.8,70728.8,200.0,82836.8,8152.2,12470.4,35.4,61.2,2.8,1.0,0.0,62.92695582926829
1.22,4.94,31.803,24137.728,329.124,0.82,436.377,6.18,5.0,0.2,1163040.0,6065658.4,141448.0,449029.6,20.0,0.0,20.0,19217.6,11079.6,19779.6,38.8,55.4,5.4,1.0,0.0,35.60335078205128
0.98,4.222,33.073,17938.432,255.171,0.89,273.534,8.11,8.2,0.2,1199024.8,6193350.4,141448.0,449749.6,40.8,40544.8,43.2,57535.2,11066.6,17004.4,34.0,59.8,4.8,1.4,0.0,47.82142016363636
0.36,5.828,29.81,8005.632,116.626,2.0,151.652,11.98,6.0,0.6,1161071.2,6379635.2,141448.0,451406.4,493.6,37.6,493.6,22731.2,12681.0,23528.6,46.8,42.2,9.4,1.6,0.0,29.76811436781609
0.64,4.191,36.742,37541.888,168.614,1.25,214.782,11.91,6.8,1.4,1235429.6,462153.6,62121.6,350917.6,1860.8,50672.0,7746.4,65509.6,11666.0,16604.2,17.4,73.4,4.0,5.2,0.0,79.18407479069766
0.63,3.547,40.723,30508.032,155.575,1.54,200.739,10.3,9.8,2.0,1455777.6,258419.2,34660.8,305803.2,14578.4,91180.0,22177.2,103168.0,10832.0,14059.8,14.6,77.2,4.0,4.2,0.0,83.03702622857142
0.75,3.815,31.266,35419.136,162.109,1.18,203.41,11.08,7.0,0.4,1459730.4,3078232.8,40324.8,329416.0,2080.8,0.0,8175.2,11348.0,7607.2,13402.2,23.0,66.4,6.0,4.0,0.0,78.846000325
0.78,5.048,25.729,41854.976,204.112,1.11,255.256,12.56,6.4,0.2,1369055.2,2764316.8,97567.2,375684.8,1436.0,0.0,1633.6,21369.6,10703.6,20282.4,20.4,70.4,8.2,1.0,0.0,34.84867043037974
0.68,5.039,30.358,52099.072,171.184,1.37,211.22,13.97,7.4,0.0,1359378.4,3847391.2,122049.6,377020.0,517.6,0.0,625.6,20073.6,10945.4,20025.2,23.4,66.4,8.8,1.2,0.0,32.74807706410257
0.71,4.662,21.3,45913.088,178.088,1.24,224.307,12.72,8.4,0.2,1348144.0,2892355.2,131023.2,426075.2,562.4,0.0,575.2,18400.8,10482.8,18678.8,18.4,71.6,8.2,1.4,0.0,39.32938503030303
0.72,5.288,21.393,42804.224,178.877,1.22,221.35,12.98,5.0,0.2,1345289.6,4732920.0,135742.4,435080.8,520.0,0.0,520.0,19585.6,11514.4,20696.6,23.0,67.2,8.4,1.6,0.0,38.10807870833333
0.72,4.043,32.56,32548.864,180.777,1.22,225.683,11.59,6.0,0.0,1466669.6,2424771.2,137803.2,437958.4,499.2,71412.0,499.2,85649.6,10289.0,16001.0,22.2,66.6,8.8,2.2,0.0,42.13716081538462
0.78,4.689,32.074,25925.632,170.684,1.25,232.457,11.28,5.8,0.2,1339686.4,3937476.8,138852.8,436392.0,358.4,0.0,406.4,19168.8,10488.6,19124.4,25.2,65.8,8.2,0.8,0.0,37.08553364556962
0.67,4.873,25.926,42868.736,154.324,1.43,189.495,13.81,7.4,0.2,1332155.2,4694750.4,139328.8,441707.2,1400.8,0.0,1417.0,19585.6,11314.4,20087.8,27.2,64.0,7.4,1.6,0.0,41.243120850746266
0.71,5.382,22.331,56124.416,186.169,1.2,228.457,13.66,5.8,0.4,1327777.6,4355590.4,139581.6,442643.2,629.6,0.0,1560.8,19832.8,11566.0,20786.6,25.8,66.0,7.0,1.2,0.0,34.35296209090909
0.7,5.471,27.223,48505.856,154.161,1.52,237.653,11.63,6.8,0.6,1324270.4,3904545.6,139750.4,442484.0,792.8,0.0,1175.2,23448.8,12312.0,22804.2,25.0,65.0,9.2,1.2,0.0,37.69601596103896
0.7,5.094,24.261,51507.2,168.014,1.33,218.775,12.53,5.0,0.4,1320500.0,4612928.0,139797.6,447463.2,544.0,0.0,548.8,19931.2,11345.6,20577.2,24.6,64.6,9.2,1.8,0.0,34.904464302631574
0.88,5.207,25.89,47831.04,156.501,1.43,353.717,7.67,6.6,0.0,1317720.0,4062889.6,139842.4,448161.6,692.8,0.0,1349.6,19594.4,11107.6,20316.4,26.4,63.4,8.8,1.4,0.0,32.3214303164557
0.7,5.289,28.555,45879.296,158.553,1.4,226.275,12.09,5.8,0.2,1312462.4,4856808.8,139856.0,453901.6,1349.6,0.0,2104.0,20711.2,11540.4,20728.4,26.4,65.2,7.6,0.8,0.0,40.271239380281685
1.12,5.104,26.261,27333.632,165.201,1.26,454.909,5.21,7.0,0.2,1309033.6,3736658.4,139864.0,452939.2,508.8,0.0,530.4,20272.0,11341.6,20444.0,37.6,52.2,8.8,1.8,0.0,37.10673951470588
0.98,5.371,33.142,33873.92,147.512,1.5,427.329,5.7,7.8,0.2,1303447.2,3976973.6,139868.0,452614.4,479.2,0.0,479.2,20609.6,11758.2,21401.6,34.0,56.6,8.4,1.0,0.0,37.92887827848101
1.15,5.245,26.032,28503.04,197.935,1.12,445.211,5.29,7.2,0.2,1301012.8,4439729.6,139875.2,453315.2,496.8,0.0,498.4,20401.6,11742.2,21526.6,38.4,52.8,7.8,1.4,0.0,38.6641417260274
1.06,5.49,32.292,33335.296,194.747,1.2,426.976,5.88,5.4,0.6,1297931.2,4656997.6,139879.2,459551.2,677.6,0.0,1496.4,21859.2,11686.6,21747.4,35.2,57.6,6.6,1.2,0.0,37.26971938571429
1.02,4.885,28.749,27712.512,165.118,1.28,373.601,5.97,6.8,0.2,1293160.8,4848657.6,139901.6,456168.8,1083.2,0.0,1108.8,18664.8,10765.4,19227.8,36.2,55.8,6.8,1.2,0.0,43.04663467647058
1.11,5.153,27.846,34125.824,214.336,1.01,427.17,5.7,8.8,0.4,1289189.6,5033546.4,139915.2,462684.8,462.4,0.0,468.8,20264.0,11302.2,20380.6,34.6,56.4,8.0,1.0,0.0,36.483247887323934
1.27,5.222,32.392,26063.872,262.705,0.81,524.155,4.68,6.8,0.2,1286789.6,5312792.0,139921.6,460417.6,448.8,0.0,448.8,20428.8,11517.8,20655.8,36.0,55.2,7.4,1.0,0.0,37.30701527536232
1.33,4.861,28.088,23257.088,274.195,0.76,553.138,4.34,5.8,0.0,1283824.0,5239106.4,139943.2,462312.8,468.8,0.0,506.4,19789.6,10704.0,19726.6,37.8,53.4,8.0,1.2,0.0,33.74441444285714
1.38,5.313,29.894,20740.096,293.79,0.76,616.337,4.02,6.0,0.2,1281256.0,5339732.0,139956.0,468215.2,454.4,0.0,457.6,21125.6,11899.0,21656.4,37.4,52.6,8.4,1.8,0.0,33.6007162804878
1.49,5.15,36.0,15251.456,294.944,0.69,669.952,3.45,5.0,0.4,1273031.2,5399204.0,140108.8,464724.8,384.8,0.0,384.8,18928.0,11311.4,21559.4,41.6,48.8,8.2,1.2,0.0,33.70097498611111
1.29,5.159,43.577,16881.664,255.797,0.86,563.622,4.33,6.0,0.4,1270847.2,5773892.8,140120.0,468780.0,420.0,0.0,420.0,21369.6,11698.8,21600.8,42.0,49.6,7.2,1.2,0.0,34.8478819125
1.31,4.712,21.464,25328.64,311.93,0.68,446.853,5.23,8.0,0.2,1315528.8,5980706.4,140128.0,463898.4,3372.0,26599.2,3492.0,44231.2,10823.6,18537.0,36.6,53.2,8.8,1.6,0.0,36.29684321538462
1.12,4.646,36.289,26963.968,257.499,0.81,356.593,6.14,7.2,0.2,1254312.0,6250232.8,140135.2,463545.6,336.0,0.0,339.2,18680.8,10316.8,18794.8,35.4,56.0,7.6,1.4,0.0,41.19319635714285
0.27,6.094,22.93,8132.608,89.633,2.17,118.869,11.99,5.0,0.0,1252150.4,6391988.8,140144.0,466415.2,431.2,54.4,431.2,20805.6,12682.6,23817.8,41.6,45.6,10.8,2.0,0.0,31.76903335227273
0.56,3.459,94.607,29840.384,143.617,1.22,190.774,10.13,7.2,2.8,1490816.8,132744.8,31296.0,368692.8,3186.4,110847.2,10152.2,119684.8,12979.2,15272.6,6.0,79.2,3.6,11.4,0.0,85.98568642857143
0.65,4.363,40.0,50211.84,156.471,1.19,196.604,13.06,7.2,0.0,1242212.0,3720261.6,50328.8,397646.4,340.0,0.0,638.4,17257.6,9541.4,17641.2,16.8,74.0,8.4,1.4,0.0,41.58130963235294
0.68,4.484,49.372,25293.824,161.604,1.25,222.571,10.58,6.8,1.2,1332389.6,1405142.4,36232.0,267478.4,24429.6,37068.8,26562.8,51420.0,11939.2,18473.2,11.6,74.8,7.2,6.4,0.0,54.01834374468085
0.68,4.968,26.467,51602.432,170.112,1.09,214.035,13.5,5.6,0.2,1296257.6,3328906.4,77854.4,314678.4,1149.6,0.0,2084.6,19713.6,11271.2,20138.6,15.8,73.2,9.6,2.0,0.0,39.514767203125
0.66,4.118,42.725,56265.728,171.1,1.35,216.367,13.53,7.4,0.8,1294056.0,2739081.6,104952.0,318714.4,459.2,0.0,1455.8,18244.0,9781.8,18082.2,13.0,76.8,8.8,1.4,0.0,37.035342
0.7,5.169,25.476,41419.776,174.063,1.15,217.775,13.44,4.8,1.2,1289038.4,2585842.4,120040.8,332915.2,2953.6,0.0,3760.0,18915.2,11043.2,20023.4,14.4,73.2,10.4,2.2,0.0,39.13992989041096
0.66,5.355,31.756,54427.648,170.898,1.08,207.287,13.87,6.0,0.2,1278235.2,4047580.0,130281.6,337892.0,453.6,0.0,454.4,21245.6,11363.4,21185.4,20.8,68.4,9.2,1.8,0.0,38.73912036363636
0.67,5.805,15.097,59971.584,177.633,1.15,218.8,13.6,6.0,0.6,1274907.2,4648071.2,134837.6,343813.6,398.4,0.0,398.4,18566.4,12083.6,21938.0,19.4,69.8,9.4,1.4,0.0,34.15282739759036
0.62,5.438,28.1,56865.792,162.303,1.25,198.72,14.21,5.6,0.4,1272603.2,4482579.2,136756.0,344604.0,383.2,0.0,476.0,21519.2,11971.0,21722.2,19.2,68.2,10.8,1.6,0.0,34.18095121428571
0.71,5.603,21.572,60173.312,160.515,1.32,261.09,10.67,5.2,0.0,1268424.0,4263024.8,137432.0,349253.6,470.4,0.0,470.4,20678.4,12038.6,21865.8,20.4,67.4,10.6,2.0,0.0,29.529797808988764
0.65,5.067,27.191,53527.552,163.257,1.21,203.042,13.08,6.8,0.2,1265936.0,4863754.4,137768.8,352141.6,337.6,0.0,572.8,19451.2,11149.0,19981.4,20.4,67.4,10.4,2.0,0.0,34.56219839759036
0.86,5.196,24.117,36282.368,166.759,1.29,324.702,8.27,5.0,0.4,1264075.2,3745027.2,137928.8,353227.2,322.4,0.0,1624.4,21158.4,11326.4,21194.6,21.6,65.0,12.0,1.2,0.0,32.86274226436782
0.83,5.75,25.452,52161.536,144.858,1.36,336.925,7.61,5.6,0.2,1261736.0,4208582.4,138035.2,356253.6,403.2,0.0,404.0,22585.6,12005.4,22489.6,21.2,66.6,10.6,1.8,0.0,33.42194452941176
1.05,5.649,21.517,31751.168,159.603,1.13,437.982,5.44,4.8,0.2,1260000.0,3784356.0,138111.2,354218.4,158.4,0.0,172.8,22452.8,12027.4,22459.2,28.8,59.4,10.8,1.2,0.0,38.57266790625
0.79,4.735,26.408,46683.136,150.042,1.4,297.357,8.15,6.2,0.0,1259145.6,4563236.0,138168.8,356452.8,81.6,0.0,182.0,20069.6,10833.2,19970.6,21.0,68.2,10.0,1.0,0.0,38.64255675949367
0.93,4.821,25.919,40315.904,113.784,1.66,385.213,5.78,7.2,0.4,1258045.6,4023925.6,138182.4,363938.4,257.6,0.0,271.6,17072.8,10949.6,20145.8,29.8,57.8,10.8,1.6,0.0,37.72839320987654
1.04,5.541,28.763,38936.576,159.676,1.23,430.512,5.41,5.0,0.4,1256843.2,4357629.6,138196.8,362484.8,57.6,0.0,76.8,22268.0,12972.0,23514.4,27.6,60.6,9.6,2.0,0.0,33.002727523809526
0.96,3.93,25.472,26088.448,190.907,1.03,344.465,5.64,5.2,1.0,1877709.6,4081208.0,138201.6,363329.6,332.8,147550.4,332.8,159980.8,9325.0,15235.0,17.4,69.6,10.4,3.0,0.0,35.60191195945946
1.13,5.626,26.273,38020.096,207.091,1.11,427.546,5.55,5.6,0.2,1252648.8,4929081.6,138275.2,372340.8,1200.0,0.0,8826.8,21310.4,12499.2,22848.6,29.4,58.4,9.8,2.2,0.0,32.71603158823529
1.09,5.558,26.692,41577.472,198.027,0.99,407.998,5.88,5.8,0.2,1246750.4,4899519.2,138452.0,396973.6,627.2,0.0,691.2,21453.6,12753.6,22814.4,28.6,58.6,11.0,1.8,0.0,34.05433686585366
1.12,3.597,38.272,21171.2,220.673,0.83,390.776,4.77,7.8,0.6,1905850.4,4618861.6,138580.0,395872.8,74.4,142076.0,99.2,155276.0,8316.4,13216.4,19.0,71.8,7.2,2.4,0.0,38.10746428985507
1.02,4.199,49.126,24003.584,184.541,1.15,388.425,5.16,5.4,0.0,1403634.4,5001022.4,138581.6,403883.2,267.2,79785.6,267.2,94126.4,10787.0,17337.0,22.0,65.4,10.4,2.2,0.0,33.66887955813953
1.38,5.112,28.924,22876.16,269.115,0.63,557.931,3.88,7.0,0.4,1242664.0,5230087.2,138587.2,403408.8,50.4,0.0,52.0,20060.8,10664.8,19598.8,34.6,55.0,9.4,1.2,0.0,40.92596559701493
1.47,4.844,32.559,17419.264,263.272,0.64,608.368,3.31,4.4,0.2,1242152.0,5240861.6,138634.4,408152.0,19.2,0.0,19.2,19239.2,10432.8,18962.8,36.2,53.0,9.4,1.4,0.0,44.5551658245614
1.33,4.244,33.394,15251.456,255.574,0.72,516.59,3.71,7.8,0.2,1433320.0,5519243.2,138766.4,404954.4,322.4,96908.8,428.8,111940.0,9809.6,15485.2,24.8,64.4,8.2,2.6,0.0,44.67799324615385
1.37,5.316,55.113,28445.696,335.228,0.58,512.199,4.57,3.8,0.2,1238680.0,5857444.0,138798.4,409557.6,428.0,0.0,430.4,21042.4,11491.6,21054.0,36.2,53.6,8.4,2.0,0.0,35.5113425934066
